,date,sse180,rate,sh.600009,sh.600010,sh.600295,sh.600019,sh.600028,sh.600031,sh.600036,sh.600048,sh.600050,sh.600066,sh.600068,sh.600085,sh.600111,sh.601628,sh.600150,sh.600196,sh.600295.1,sh.600406,sh.601933,sh.600536,sh.600547,sh.600598,sh.600600,sh.600690,sh.600875,sh.600887,sh.600895,sh.601006,sh.601877,sh.601899
446,2015-07-29,8540.119,0.01%,28.5,4.58,9.89,6.92,6.24,7.82,17.16,9.54,6.42,19.49,9.61,29.95,14.86,28.38,41.33,26.53,9.89,17.09,10.27,32.18,18.16,16.81,38.47,11.71,16.79,17.42,24.5,10.12,30.62,4.13
447,2015-07-30,8310.859,0.01%,27.73,4.37,9.48,6.65,6.16,7.54,16.98,9.08,6.17,18.85,9.09,29.55,14.26,27.99,41.84,25.33,9.48,16.42,10.12,32.87,17.29,16.43,36.96,11,16.46,16.91,23.43,9.84,30.62,3.99
448,2015-07-31,8282.516,0.01%,28.26,4.38,9.49,6.79,6,7.61,17.3,9.2,6.19,19.36,9.18,30.05,14.17,28.24,39.35,25.84,9.49,16.74,10.12,31.15,17.48,15.23,37.16,11.18,15.98,17.26,21.99,10.22,30.62,4.01
449,2015-08-03,8300.823,0.01%,30.09,4.47,9.15,7.23,5.78,8.07,18.09,9.34,6.27,20.45,9.49,30.67,14.16,28.98,35.9,26.66,9.15,16.9,10.12,28.04,18.22,15.21,38.07,11.34,14.96,17.75,19.98,10.5,30.62,4
450,2015-08-04,8549.367,0.01%,30.76,4.6,9.61,7.25,5.93,8.35,18.15,9.58,6.44,21.39,9.91,31.8,15.07,29.21,39.49,27.49,9.61,18.24,10.12,30.84,18.71,16.2,38.86,11.74,16.22,17.99,21.98,10.69,30.62,4.11
451,2015-08-05,8373.448,0.01%,29.74,4.5,9.87,7.06,5.81,8.61,17.91,9.29,6.26,20.92,9.61,30.52,14.72,28.19,39.72,26.73,9.87,18.12,10.12,30.12,18.35,15.48,37.8,11.34,15.8,17.47,22.65,10.31,30.62,4
452,2015-08-06,8302.083,0.01%,30.56,4.44,9.87,6.88,5.75,8.28,18.12,9.09,6.15,22.18,9.37,30.05,15.09,27.88,39.2,26.81,9.87,18.32,10.12,33.13,18.11,15.45,37.18,11.13,16.19,17.27,22.81,10.48,30.62,3.95
453,2015-08-07,8456.561,0.01%,30.8,4.55,10.27,7.02,5.85,8.42,18.29,9.35,6.28,22.03,9.65,30.15,15.71,28.19,40.66,27.3,10.27,20.15,10.12,35.36,18.43,15.85,37.61,11.35,17.14,17.51,23.38,10.59,30.62,4.04
454,2015-08-10,8862.104,0.01%,31.95,4.87,10.65,7.72,6.12,8.81,18.62,9.82,6.91,22.68,10.21,31.49,16.81,29.28,44.73,28.39,10.65,20.96,11.13,36.97,19.44,17,39.05,12.08,18.52,18.15,25.16,10.92,30.62,4.22
455,2015-08-11,8807.609,0.01%,31.33,4.86,10.63,7.75,6.12,8.88,18.2,9.9,7.03,22.1,10.02,30.93,16.8,28.79,49.2,27.89,10.63,20.56,12.24,35.99,21.38,17.66,38.98,12.3,18.2,17.91,25.31,10.8,30.62,4.64
456,2015-08-12,8704.698,0.01%,30.41,4.75,10.34,7.71,6.04,8.53,17.9,9.55,7.18,21.21,10.29,29.99,16.49,28.08,52.43,26.45,10.34,19.8,13.46,35.05,23.52,18.11,38.62,12.05,17.54,17.63,26.66,10.55,30.62,4.71
457,2015-08-13,8820.455,0.01%,31.98,5.02,10.61,7.73,6.07,8.73,17.85,9.59,7.19,21.51,10.61,30.27,18.14,28.32,54.42,26.85,10.61,20.42,13.58,36.41,23.53,18.2,39.54,12.31,18.28,17.71,27.86,10.98,30.62,4.65
458,2015-08-14,8819.809,0.01%,32.1,4.9,10.45,7.61,6.07,8.57,17.74,9.78,7.42,21.17,10.37,30.64,17.73,28.09,54.98,26.7,10.45,20.57,13.59,38.11,22.67,18.57,39.19,12.21,18.12,17.77,27.43,10.9,30.62,4.52
459,2015-08-17,8820.356,0.01%,32.91,5.07,10.94,7.77,6.02,8.59,17.33,9.92,7.43,21.39,10.46,31.4,18.29,27.14,55.39,26.73,10.94,20.31,12.96,37.75,22.82,19.63,38.63,12.01,18.42,18.45,29.12,11.02,30.62,4.57
460,2015-08-18,8263.699,0.01%,29.62,4.56,9.85,6.99,5.83,7.73,16.8,9.1,6.7,20.03,9.41,29,16.46,26.06,49.85,25.09,9.85,18.28,13.35,33.98,20.54,19.63,36.58,11.37,16.58,17.04,26.21,10.21,30.62,4.11
461,2015-08-19,8386.938,0.01%,29.72,4.73,10.22,7.49,5.79,7.93,17.13,9.38,7.37,20.37,9.49,29.58,16.51,26.08,50.61,25.3,10.22,18.4,13.67,35.66,21.02,19.63,36.96,11.51,16.89,17.34,27.32,10.44,30.62,4.25
462,2015-08-20,8115.427,0.01%,27.81,4.53,9.78,7.13,5.6,7.6,16.81,8.99,7.68,19.65,8.95,28.82,15.89,25.08,45.99,24.36,9.78,17.16,12.38,35.31,21.68,19.63,36.11,11.53,15.86,16.84,25.42,10.08,30.62,4.26
463,2015-08-21,7770.587,0.01%,26.08,4.38,9.42,6.79,5.48,7.17,16.54,8.58,7.35,18.88,8.35,27.02,15.49,23.51,44.64,23.96,9.42,16.01,11.14,32.7,22.08,19.63,34.61,10.63,15.19,16.2,23.67,9.62,30.62,4.17
464,2015-08-24,7069.283,0.01%,23.6,3.94,8.48,6.11,4.99,6.45,14.98,7.72,6.62,17.11,7.52,24.32,13.94,22.03,40.18,21.56,8.48,14.41,10.03,29.43,21.32,19.63,31.15,9.57,13.67,14.58,21.3,8.69,30.62,3.75
465,2015-08-25,6558.716,0.01%,24.08,3.55,7.63,5.5,4.49,5.81,14.71,6.95,5.96,16.73,6.77,21.89,12.55,21.35,36.16,19.68,7.63,12.97,9.65,26.49,19.19,17.67,29.54,8.61,12.22,13.73,19.17,8.09,30.62,3.38
466,2015-08-26,6546.765,0.01%,25.04,3.22,7.2,5.16,4.57,5.9,16.09,7.15,5.58,17.78,6.56,22.47,11.64,21.95,32.54,20.38,7.2,12.45,10.39,23.84,17.27,15.9,30.14,8.81,11.6,14.56,18.91,8.39,30.62,3.37
467,2015-08-27,6975.334,0.01%,27.23,3.39,7.59,5.38,4.75,6.3,17.63,7.75,5.94,18.94,6.99,23.98,12.31,24.15,35.79,21.99,7.59,13.48,10.73,24.93,17.64,14.31,33.12,9.47,12.29,15.73,20.38,9.12,30.62,3.49
468,2015-08-28,7256.642,0.01%,28.26,3.62,8.11,5.72,5.03,6.8,17.3,8.13,6.44,19.2,7.56,25.14,13.39,24.78,39.37,22.55,8.11,14.47,11.49,27.42,18.63,15.32,34.12,9.82,13.33,15.93,22.29,9.42,30.62,3.72
469,2015-08-31,7334.357,0.01%,27.26,3.96,7.63,5.71,4.95,6.9,17.05,8.4,6.55,18.78,7.66,24.82,13.28,25.44,37.88,22.56,7.63,15.92,10.49,27.97,17.66,13.79,33.55,10.04,13.04,16.11,20.68,10.07,30.62,3.56
470,2015-09-01,7337.42,0.01%,25.28,4.13,7.12,5.92,5.09,6.88,16.84,8.6,6.5,17.94,7.57,24.03,13.07,26.05,35.55,22.7,7.12,14.94,9.74,25.17,18.28,12.41,33.56,10.11,12.97,16.19,18.61,10.19,30.62,3.65
471,2015-09-02,7345.993,0.01%,26.77,4.31,6.96,6.24,4.89,6.36,16.77,8.51,6.35,18.39,7.66,24.12,13.15,26.43,35.41,23.26,6.96,14.7,9.75,23.58,17.03,11.18,34.08,10.35,13.1,16,18.94,9.77,30.62,3.56
472,2015-09-07,7075.439,0.01%,25.79,4.06,7.13,5.97,4.91,6.41,16.16,7.76,6.17,17.53,7.38,23.55,12.97,24.53,34.26,21.78,7.13,14.1,10.07,25.82,16.88,11.97,32.83,9.77,12.92,15.11,18.75,9.19,30.62,3.59
473,2015-09-08,7260.382,0.01%,27.55,4.09,7.42,6.06,5.04,6.57,16.65,7.96,6.19,17.93,7.59,24.38,13.45,25.46,34.96,23.32,7.42,14.48,10.45,27.58,17.21,12.86,32.93,9.89,13.56,15.42,20.63,9.52,30.62,3.64
474,2015-09-09,7388.281,0.01%,27.91,4.14,7.66,6.17,5.15,6.78,16.75,8.19,6.37,18.65,7.78,25.14,13.87,25.58,36.04,23.62,7.66,15.06,10.77,27.58,18.13,13.21,33.48,10.02,13.9,15.61,20.15,9.56,30.62,3.75
475,2015-09-10,7335.177,0.01%,27.3,4.05,7.5,6.03,5.05,6.59,17.29,8.26,6.26,18.59,7.69,24.58,13.44,25.4,36.72,23.68,7.5,15.15,10.4,27.58,17.37,13.22,32.71,9.93,13.62,15.79,19.73,9.51,30.62,3.64
476,2015-09-11,7310.292,0.01%,28.47,4.11,7.61,5.98,5.02,6.58,17.12,8.19,6.21,18.39,7.66,24.01,13.39,25.04,36.37,23.85,7.61,14.99,10.31,28.91,17.3,13.23,32.21,9.78,13.54,15.7,21.51,9.3,30.62,3.6
477,2015-09-14,7304.834,0.01%,26.53,3.76,6.85,6.04,4.85,7.24,18.35,8.29,6.28,18.47,7.65,23.83,13.48,26.26,36.42,23.81,6.85,15.13,10.15,26.02,17.18,13.44,31.19,9.92,12.92,15.62,19.4,9.68,30.62,3.63
478,2015-09-15,7031.605,0.01%,26.42,3.43,6.7,5.67,4.84,6.64,18.01,7.99,6.03,17.92,6.99,22.6,12.83,26.92,32.78,22.72,6.7,14.21,9.44,23.42,15.73,12.1,30.72,9.66,11.63,15.34,17.6,9.43,30.62,3.35
479,2015-09-16,7332.038,0.01%,28.39,3.75,7.32,6.01,5,7.18,17.88,8.38,6.33,18.88,7.52,24.05,13.76,27.43,35.48,24.11,7.32,15.23,10.34,25.76,16.82,13.19,32.34,10.18,12.7,16.06,19.21,9.75,30.62,3.59
480,2015-09-17,7167.777,0.01%,27.22,3.72,7.09,5.83,4.95,6.89,17.56,8.11,6.18,18.56,7.36,23.28,13.13,26.45,34.07,23.23,7.09,14.66,9.94,26.04,16.85,12.64,32.75,9.76,12.28,15.54,18.67,9.32,30.62,3.5
481,2015-09-18,7186.652,0.01%,27.33,3.82,7.13,5.82,4.95,6.86,17.71,8.15,6.19,18.51,7.34,23.19,13.06,26.29,34.1,23.24,7.13,14.48,10.07,26.84,16.76,12.72,32.22,9.88,12.44,15.75,18.88,9.2,30.62,3.51
482,2015-09-21,7282.294,0.01%,28.04,3.87,7.3,5.86,5,7.04,17.57,8.22,6.25,18.85,7.45,23.48,13.36,26.26,35.95,23.75,7.3,15.24,10.46,29.49,17.24,13.13,32.27,9.95,13.18,15.98,19.44,9.29,30.62,3.55
483,2015-09-22,7351.102,0.01%,28.3,3.88,7.35,5.91,5.04,6.95,17.96,8.28,6.3,18.87,7.47,23.8,13.53,27.02,36,24.32,7.35,15.39,10.77,31.01,17.32,13.86,32.28,9.97,13.17,15.93,20.42,9.31,30.62,3.57
484,2015-09-23,7164.634,0.01%,27.3,3.72,7.21,5.69,4.85,6.7,17.73,8.05,6.08,18.2,7.2,23.76,13.07,26.47,36.08,23.82,7.21,15.03,10.35,30.89,17.32,13.55,31.77,9.64,13.1,15.69,20.42,9.06,30.62,3.44
485,2015-09-24,7208.594,0.01%,28.23,3.75,7.31,5.71,4.86,6.77,17.52,8.13,6.1,18.38,7.24,24.04,13.19,26.43,36.6,23.51,7.31,14.92,10.5,31.97,17.32,13.68,31.88,9.69,13.38,15.73,20.42,9.05,30.62,3.47
486,2015-09-25,7125.868,0.01%,28.17,3.64,7.11,5.56,4.87,6.44,17.72,8.02,6.3,18.06,7.16,23.28,13.02,26.39,36.35,22.62,7.11,14.29,10.15,28.77,17.32,13.53,31.46,9.43,12.64,15.4,20.42,9.09,30.62,3.51
487,2015-09-28,7119.292,0.01%,28.23,3.66,7.21,5.6,4.83,6.47,17.51,7.98,6.14,18.73,7.18,23.04,12.99,26.14,35.95,22.66,7.21,14.5,10.22,30.56,17.32,13.71,31.97,9.37,12.74,15.42,20.28,9.07,30.62,3.47
488,2015-09-29,6976.287,0.01%,27.68,3.53,7.04,5.47,4.72,6.32,17.44,7.72,6.01,18.36,7.23,22.3,12.55,25.72,34.38,21.92,7.04,14.2,10.05,28.79,17.32,13.74,31.94,9.03,12.33,15.27,19.29,8.82,30.62,3.37
489,2015-09-30,7030.858,0.01%,27.72,3.55,7.25,5.59,4.74,6.36,17.77,7.99,6.01,18.8,7.16,22.47,12.65,25.53,35.36,21.92,7.25,14.19,10.15,29.23,17.32,14.32,32.14,9.06,12.5,15.38,19.02,8.83,30.62,3.38
490,2015-10-08,7216.037,0.01%,28.65,3.64,7.5,5.77,4.89,6.58,17.73,8.25,6.14,19.06,7.36,23.94,13.15,25.9,37.1,24.11,7.5,14.88,10.48,30.61,18.03,15.75,32.42,9.34,13.27,15.86,19.85,9.02,30.62,3.48
