,date,sse180,rate,sh.600009,sh.600010,sh.600295,sh.600019,sh.600028,sh.600031,sh.600036,sh.600048,sh.600050,sh.600066,sh.600068,sh.600085,sh.600111,sh.601628,sh.600150,sh.600196,sh.600295.1,sh.600406,sh.601933,sh.600536,sh.600547,sh.600598,sh.600600,sh.600690,sh.600875,sh.600887,sh.600895,sh.601006,sh.601877,sh.601899
358,2012-06-26,-0.001220627,0.00009027,0.01752988,0.00589391,0.010040161,0,-0.004709576,0,0,0.027422303,0,-0.003059441,-0.017725258,-0.007585335,-0.026229508,0.023920653,-0.012438916,0.005970149,0.010040161,-0.001594896,0.000746547,0.006160164,0.015578191,0.012032086,-0.025837068,-0.001687764,-0.007056452,0.000967118,0.00240096,-0.002793296,-0.012369792,0.002570694
359,2012-06-27,-0.003294018,0.00009027,0,-0.01953125,-0.010934394,-0.006833713,0,-0.005788712,-0.009099181,0.016014235,-0.018421053,0,-0.013533835,0.024840764,-0.034391534,0.003418803,0.013045434,-0.008902077,-0.010934394,-0.004792332,0.01230884,-0.006122449,-0.010619469,-0.015852048,0,-0.02874049,-0.01319797,0.008695652,-0.010778443,-0.00140056,-0.00461437,-0.007692308
360,2012-06-28,-0.009389353,0.00009027,-0.005481597,-0.043824701,-0.023115578,-0.01146789,-0.007886435,-0.00363901,-0.006427916,-0.010507881,-0.010723861,-0.023673827,-0.012195122,0.041019267,-0.054794521,0.000567859,0.007548845,0.008982036,-0.023115578,-0.010165864,-0.009579956,-0.024640657,-0.022063208,-0.014765101,0,0.001740644,-0.093106996,-0.011015326,0.007263923,-0.012622721,-0.008609272,-0.010335917
361,2012-06-29,0.01639355,0.00009027,0.003149606,0.016666667,0.014403292,0.002320186,0.001589825,0.016800584,0.009242144,0.003539823,0.008130081,0.008531657,0.007716049,0.041791045,0.039789196,0.038592509,0.012340238,0.019782394,0.014403292,0.01027027,0.008184524,0.018947368,0.001219512,0.014986376,0.033558863,0.018245004,0.016449234,-0.003389831,0.030048077,-0.001420455,0.019372077,0.01305483
362,2012-07-02,-0.000446974,0.00009027,-0.009419152,0.018442623,0.024340771,-0.009259259,-0.007936508,-0.004310345,-0.006410256,0.02292769,0.005376344,-0.021816563,0.001531394,0.001146132,0.036492651,0.004918033,0.011319112,0.065955383,0.024340771,-0.008025682,0.004797048,0.003443526,0.014007308,0.017449664,-0.004975124,-0.005119454,0.003348214,-0.007774538,-0.002333722,-0.0056899,0.00982962,0.005154639
363,2012-07-03,0.001007847,0.00009027,-0.007131537,-0.020120724,-0.004950495,0,0.0032,-0.033189033,0.003686636,0.031896552,0,0.01183432,0,0.00114482,-0.014180929,0.012506797,0.013344813,0.000909918,-0.004950495,-0.0399137,0.006243114,0.006863418,0.000600601,0.006596306,0.006052632,0.012864494,-0.036151279,-0.012732615,0.012865497,-0.00286123,-0.011031798,-0.002564103
364,2012-07-04,-7.80E-05,0.00009027,0.0103751,-0.01026694,-0.005970149,0.004672897,-0.001594896,-0.041044776,0.003673095,0.001670844,0.026737968,0.018443545,-0.010703364,-0.02915952,0.008184524,-0.004296455,-0.005947324,-0.023636364,-0.005970149,-0.069101124,-0.036131387,-0.010224949,0.005102041,0.01965924,0.01229401,0.00254022,0.020196192,0.02281746,-0.016166282,0.00286944,-0.010498688,0.005141388
365,2012-07-05,-0.013443079,0.00009027,-0.007109005,-0.039419087,0.003003003,-0.013953488,-0.023961661,-0.010116732,-0.007319305,0.018348624,-0.013020833,0.003533569,-0.032457496,0.033568905,-0.03099631,0.018338727,-0.016666667,0.016759777,0.003003003,-0.001810501,-0.04505869,0,-0.01403404,-0.020565553,0.000775194,-0.043074324,-0.033936652,-0.007759457,-0.015258216,-0.022889843,-0.018567639,-0.007672634
366,2012-07-06,0.013069027,0.00009027,0.010342084,0.058315335,0.006986028,0.009433962,-0.004909984,0.033018868,-0.025806452,0.04995905,-0.01055409,-0.001760563,0.003194888,0.027920228,0.048235593,-0.005826271,0.014341591,0.047619048,0.006986028,0.00241838,-0.007930214,0.002066116,0.024530588,0.035433071,0.018073845,0.047661077,0,0.039589443,0.007151371,-0.002928258,0.025675676,-0.010309278
367,2012-07-09,-0.024958562,0.00009027,-0.01496063,-0.018367347,-0.054509415,-0.025700935,-0.046052632,-0.037290715,-0.039735099,0.014040562,-0.037333333,-0.001763668,-0.038216561,0.008314856,-0.013078227,-0.009057006,-0.014138817,-0.023601399,-0.054509415,-0.021109771,-0.038369305,-0.03024055,-0.040792196,0.006337136,-0.013187928,-0.039595619,-0.033957845,0.017395393,-0.066272189,-0.029368576,-0.010540184,-0.020833333
368,2012-07-10,-0.003870959,0.00009027,0.009592326,0,-0.014675052,-0.004796163,0.006896552,0.006324111,0.000985222,-0.036153846,0.002770083,0.017226148,-0.004966887,-0.032435404,0.00392638,0.002150538,-0.030421556,0,-0.014675052,0.003080715,-0.044056525,0.004252303,-0.014483821,-0.003778338,-0.00462606,-0.036842105,-0.021818182,0.002772643,-0.015209125,-0.030257186,-0.037283622,-0.013297872
369,2012-07-11,0.006360702,0.00009027,0,0.056133056,0.008510638,0.002409639,-0.003424658,0.020424195,-0.00984252,-0.007980846,0,0.017802866,0.011647255,0.080113636,0.000244439,0.015021459,0.007619901,0.036705461,0.008510638,0.038083538,-0.004347826,0.007057163,0.002501563,0.029077118,0.005422153,0.009107468,0.007434944,-0.010138249,0.006435006,0.018720749,0.006915629,0.002695418
370,2012-07-12,0.007161114,0.00009027,-0.003958828,0.005905512,0.021097046,0,0.005154639,-0.015396459,0.002982107,0.034593725,-0.016574586,0.000853242,0.009868421,-0.01472909,0.026148583,-0.02589852,0.014234875,-0.028497409,0.021097046,-0.021893491,-0.013100437,0.01611773,0.005302558,0.006142506,-0.000513611,0.001805054,0.027675277,0.017690875,0.02173913,0.018376723,0.005494505,0.002688172
371,2012-07-13,0.000506016,0.00009027,0,0.007827789,-0.009297521,0.004807692,0.017094017,0.00938233,0.007928642,-0.00466563,0,-0.018755328,-0.004885993,0.017618793,-0.012860205,0.018448182,-0.009210526,0.028444444,-0.009297521,-0.007259528,-0.015929204,-0.010344828,-0.002792429,-0.018315018,-0.013103803,0.003603604,-0.023937762,-0.004117109,-0.005006258,0.009022556,0,0.002680965
372,2012-07-16,-0.018746388,0.00009027,-0.011923688,-0.038834951,-0.045881126,-0.011961722,-0.006722689,-0.056545314,-0.008849558,-0.04140625,-0.033707865,-0.040834057,-0.029459902,-0.036726128,-0.03787696,-0.013851891,-0.017264276,-0.019014693,-0.045881126,-0.050578915,0.071043165,-0.053658537,0.000933416,0.006218905,-0.018224421,-0.030520646,-0.032495402,-0.100137804,-0.016352201,-0.019374069,-0.016393443,-0.010695187
373,2012-07-17,0.007550251,0.00009027,-0.013676589,0.012121212,0,0.002421308,0.005076142,0.001642036,0.008928571,0.008964955,0.002906977,0.008152174,0.003372681,-0.034858388,-0.008525577,0.021069692,-0.001351351,-0.026431718,0,0,-0.033165407,0.004418262,0.041964563,-0.008652658,-0.007159905,-0.034259259,0.005069708,-0.009698826,0.031969309,0.007598784,0.013888889,0.016216216
374,2012-07-18,0.001449485,0.00009027,0.010603589,0.005988024,0.009836066,0.009661836,0.008417508,-0.020491803,-0.005899705,-0.048465267,0,-0.006738544,0.011764706,0.009593679,0.015427415,0.002116402,0.01488498,0.009954751,0.009836066,0.012195122,0.011289622,0.002932551,-0.007159905,0.033665835,-0.017361111,0.06232023,0.01261034,0.018041237,-0.002478315,-0.003016591,0.006849315,-0.005319149
375,2012-07-19,0.005244737,0.00009027,0.016949153,0.003968254,0.014069264,0,0.021702838,0.013389121,-0.00098912,-0.018675722,0.037681159,0.012663953,0.021594684,-0.003353829,-0.01120797,0.055966209,0.009333333,0.01702509,0.014069264,-0.005707039,-0.009875483,0.009502924,-0.000600962,0.014475271,-0.005708073,0.018953069,0.006849315,-0.008607595,0.017391304,-0.062027231,0.001360544,0.005347594
376,2012-07-20,-0.009099247,0.00009027,-0.004761905,-0.023715415,-0.01280683,-0.002392344,-0.006535948,-0.027250206,-0.010891089,-0.01816609,0.044692737,0,-0.011382114,0.041503085,-0.017884131,-0.006,-0.01893439,0.023788546,-0.01280683,0.015306122,-0.0160451,-0.011585807,-0.011124474,-0.001189061,-0.00082012,-0.015943313,0.00742115,-0.009193054,0.007326007,-0.020967742,-0.008152174,-0.005319149
377,2012-07-23,-0.014076243,0.00009027,-0.000797448,-0.024291498,-0.022702703,-0.014388489,-0.009868421,-0.015280136,-0.03003003,-0.013215859,-0.013368984,-0.014738723,0,0.001615509,0.000256476,-0.018108652,-0.00448833,0.006884682,-0.022702703,0.001256281,-0.038342882,0.007326007,-0.021891152,0.032142857,-0.005745554,-0.00360036,-0.00859423,-0.012886598,-0.018181818,-0.006589786,0.009589041,-0.010695187
378,2012-07-24,0.003067455,0.00009027,0,0.010373444,0.002212389,0,0.008305648,0.000862069,-0.010319917,0.021428571,0.005420054,0.000906618,0.001644737,-0.000537634,0.002307692,0.015881148,0.004508566,-0.005982906,0.002212389,0.012547051,0.00091659,0.002181818,0.008082064,-0.006920415,-0.000550358,-0.002710027,0.000619195,0.019321149,-0.001234568,0.00331675,0.008819539,-0.002702703
379,2012-07-25,-0.005414034,0.00009027,-0.0103751,-0.01026694,-0.009933775,0,-0.003294893,0.001722653,-0.001042753,-0.02534965,0,0.00951087,-0.004926108,-0.024744486,-0.011511896,-0.006555724,0.009425494,0.008598452,-0.009933775,-0.006815366,0.003663004,-0.002177068,-0.008017268,-0.026713124,-0.009361233,-0.009057971,0.018564356,-0.006147541,-0.039555006,-0.003305785,-0.013449899,0
380,2012-07-26,-0.004628536,0.00009027,0.003225806,0.064315353,-0.003344482,0.01216545,0.003305785,-0.003439381,0.001043841,-0.038565022,-0.002695418,-0.017048004,-0.008250825,-0.014892443,0.002846791,-0.010659898,-0.019119609,-0.047740835,-0.003344482,-0.001247661,-0.017335766,-0.018181818,0.015853279,-0.008353222,-0.000555864,-0.005484461,-0.035236938,-0.013917526,-0.015444015,-0.004975124,-0.00204499,0.010840108
381,2012-07-27,0.000959966,0.00009027,-0.007234727,-0.003898635,0.012304251,0.002403846,0.006589786,0.008628128,0.016684046,0.016791045,0.005405405,0.012779553,-0.003327787,-0.039753639,-0.022193548,-0.030271934,-0.001813237,-0.013428827,0.012304251,-0.013116802,0.022284123,-0.011851852,0.021725826,-0.001203369,-0.000278087,0.007352941,0.007556675,0.007841087,0.002614379,-0.008333333,-0.014344262,0.002680965
382,2012-07-30,-0.00609909,0.00009027,0.008906883,-0.039138943,-0.01878453,0.011990408,-0.001636661,0.023952096,0.006153846,0.009174312,-0.018817204,0.009463722,-0.006677796,-0.006413994,-0.022961203,-0.026984127,-0.014986376,-0.010889292,-0.01878453,-0.016455696,-0.031789282,-0.011994003,-0.010781671,0.004819277,-0.001112656,-0.010036496,-0.019375,0.00466805,-0.001303781,-0.003361345,0.003465003,-0.021390374
383,2012-07-31,0.000357945,0.00009027,0.006420546,0.018329939,-0.027027027,-0.004739336,-0.008196721,-0.005012531,0.011213048,0.036363636,-0.024657534,0.017857143,-0.047058824,0.012323944,-0.039708266,0.019575856,-0.045643154,0.004587156,-0.027027027,0.027027027,-0.043621013,-0.007587253,0.014229488,-0.058752998,0.010303537,0.030414747,-0.029318037,-0.029426949,-0.026109661,-0.001686341,0.027624309,0.00273224
384,2012-08-01,0.010264426,0.00009027,0.001594896,0.016,0.011574074,-0.002380952,-0.001652893,0.020151134,0.005040323,-0.005263158,0,0.019736842,0.019400353,0.020289855,0.047538678,0.016533333,0.007729469,0.024657534,0.011574074,0.00877193,0,0.016055046,0.008955224,0.012738854,-0.007166483,0.003577818,0.008535785,0.013297872,0.00536193,0.016891892,0.002688172,0.008174387
385,2012-08-02,-0.008642585,0.00009027,0.00955414,0.003937008,0.008009153,0.011933174,-0.014900662,-0.012345679,0.004012036,-0.091710758,0.002808989,-0.003870968,-0.012110727,0.019318182,-0.013426423,-0.0204617,-0.034995206,0.005347594,0.008009153,-0.008074534,-0.010789603,0.020316027,-0.015680473,-0.008805031,-0.039422543,-0.016042781,-0.017578125,-0.015748031,-0.024,0.00166113,-0.020107239,-0.010810811
386,2012-08-03,0.007003318,0.00009027,0.011041009,0.021568627,0.026106697,0.002358491,0.021848739,0.01,-0.000999001,0.017475728,0.014005602,-0.003454231,0.015761821,0.011148272,0.0318454,0.006427424,0.015896672,0.010638298,0.026106697,0.011897307,0.019831433,0.007374631,-0.003907424,0.020304569,-0.016473988,-0.003623188,0.023194168,-0.0096,0.012295082,-0.001658375,0.013679891,0.010928962
387,2012-08-06,0.012573425,0.00009027,-0.001560062,0.099808061,0.014380531,0,0.003289474,0.022277228,0.001,0.014312977,0.027624309,0.00389948,0.024137931,-0.004961411,0.093642838,0.003725386,0.020537897,0.014035088,0.014380531,0.03279703,0.043266894,0.02489019,0.022329511,0.036069652,0.0035263,0.004545455,0.037564767,0.015616586,0.097165992,0.006644518,0.022267206,0.016216216
388,2012-08-07,5.88E-06,0.00009027,0.00390625,0.043630017,0.00436205,0.004705882,0.003278689,-0.000807103,-0.000999001,-0.004703669,0.002688172,-0.007768666,-0.001683502,-0.003878116,0.030390738,-0.018557794,0.009583134,-0.008650519,0.00436205,0.008388256,0.05778192,-0.000714286,0.02863046,0.015606242,0.00204978,-0.013574661,0.019350811,0.000530223,-0.009840098,-0.001650165,-0.007920792,0.061170213
389,2012-08-08,0.001334098,0.00009027,-0.00155642,-0.030100334,0.01194354,-0.007025761,-0.003267974,-0.028271405,0.007,0.016068053,-0.002680965,-0.007829491,-0.006745363,-0.012791991,-0.031132959,0.011885467,0,-0.009598604,0.01194354,0.021984551,-0.022026432,0.001429593,-0.002295552,-0.014184397,-0.006428989,-0.012844037,0.00061237,-0.002119767,-0.034782609,0.003305785,0.004657352,-0.005012531
390,2012-08-09,0.007728556,0.00009027,0.003897116,0.044827586,0.020386266,0,0.008196721,0.003325021,0.000993049,0.015813953,0.008064516,0.014028935,0.005093379,0.045633803,0.002899251,-0.002669514,0.011865211,0.032599119,0.020386266,0.006395349,0.008558559,-0.000713776,0.006614898,0.005995204,0.019705882,0.00464684,0.019583843,0.036643654,0,-0.001647446,0.00397351,-0.002518892
391,2012-08-10,-0.004467728,0.00009027,0.000776398,0.04290429,-0.008412198,0,-0.003252033,-0.010770505,0.008928571,-0.026556777,-0.010666667,-0.010376135,-0.003378378,-0.006465517,-0.030354132,0.009635974,-0.013602251,0.000853242,-0.008412198,-0.024841132,0.009825815,0,-0.017714286,0.003575685,0.006922411,0.002775208,-0.015606242,-0.004098361,-0.007722008,-0.00660066,0,-0.002525253
392,2012-08-13,-0.020243966,0.00009027,-0.049650892,-0.044303797,-0.023329799,-0.007075472,-0.001631321,-0.032663317,-0.001966568,-0.041392286,-0.002695418,0.003931848,-0.016949153,0.005422993,-0.016645963,-0.050901379,0.003328578,-0.008525149,-0.023329799,-0.012440758,-0.00619195,-0.035,0.015125073,0.042755344,0.001145803,-0.008302583,-0.032317073,0,-0.033722438,-0.004983389,-0.016490765,-0.017721519
393,2012-08-14,0.001426157,0.00009027,0.005714286,0,0.009771987,-0.007125891,0.011437908,0.018181818,0.001970443,0.029440628,0.002702703,-0.00870322,0,-0.008629989,-0.020717534,-0.010614525,0.000473934,0.012037833,0.009771987,0.016196761,-0.008900757,0.017024426,-0.003151862,0.023917995,-0.007725322,-0.011162791,-0.006931317,0,0.002684564,-0.006677796,0.00804829,-0.007731959
394,2012-08-15,-0.013603255,0.00009027,-0.001623377,0.008278146,-0.020430108,-0.009569378,-0.009693053,-0.016156463,-0.022615536,-0.002859867,-0.013477089,-0.018876207,-0.017241379,-0.01468988,-0.021155831,-0.002258611,-0.018474657,-0.010195412,-0.020430108,-0.021841795,-0.01077683,-0.017467249,-0.020983041,-0.021134594,-0.005767013,-0.023518344,-0.01713198,-0.021604938,-0.020080321,-0.016806723,-0.001996008,-0.012987013
395,2012-08-16,-0.004343996,0.00009027,-0.003252033,-0.042692939,-0.015367728,0.002415459,0,0.000864304,-0.002012072,0.000956023,-0.005464481,0.008948546,-0.007017544,-0.022639426,0.004217185,0.002829655,0.018822394,-0.023175966,-0.015367728,0.008449004,0.021334544,0.006666667,0.000587199,-0.023863636,-0.040023202,0,0.038734668,-0.001577287,-0.004098361,0.008547009,-0.003333333,-0.002631579
396,2012-08-17,-0.000107495,0.00009027,-0.008156607,0.036020583,0.024526198,0,0.009787928,0.003454231,0.010080645,-0.013371538,0.013736264,-0.007538803,0.005300353,-0.009039548,-0.012598425,-0.007900677,-0.013263856,-0.002636204,0.024526198,0.006582885,-0.012444444,0.007358352,0.026701878,-0.005820722,-0.004833837,0.004816956,-0.005593536,-0.010005266,0.005486968,-0.001694915,0.010033445,0.01055409
397,2012-08-20,-0.00536357,0.00009027,0.001644737,0.003311258,-0.002176279,-0.009638554,-0.011308562,-0.002581756,-0.013972056,-0.030009681,0.021680217,-0.008042895,-0.005272408,0.015393387,-0.016480595,-0.025028441,-0.015362458,-0.005286344,-0.002176279,-0.005350773,0.02070207,-0.004382761,-0.000285796,0.039812646,0.010625379,-0.030680729,-0.01875,0.02287234,-0.016371078,-0.006791171,0.012582781,-0.007832898
398,2012-08-21,0.004909057,0.00009027,-0.003284072,-0.011551155,0.009814613,0.00243309,0.004901961,0.003451251,-0.00708502,-0.018962076,0.018567639,0.026126126,0.005300353,0.02189781,0.009189189,0.002917153,0.019015115,0.027457927,0.009814613,0.001195457,0.029541446,0.024944974,0.001143511,0.002252252,0.000600781,0.006923838,0.021019108,0.046801872,0.0110957,0.001709402,-0.000654022,0.007894737
399,2012-08-22,-0.006073683,0.00009027,-0.008237232,-0.025041736,-0.017278618,-0.002427184,-0.014634146,0.000859845,0.008154944,-0.034587996,-0.005208333,0.019315189,-0.012302285,-0.014835165,-0.016068559,0.001163467,-0.008133971,-0.012068966,-0.017278618,-0.017910448,0.002141328,-0.005010737,0.003997716,0.006741573,-0.012308616,-0.013752456,-0.016219588,-0.008941878,-0.012345679,-0.001706485,-0.022251309,0
400,2012-08-23,0.003655066,0.00009027,0.00166113,0.017123288,0.007692308,0,0.001650165,-0.006013746,0.005055612,-0.008429926,0.018324607,0.006029285,-0.001779359,0.026213051,0.023679913,0.00232423,0.004823927,0.014834206,0.007692308,-0.025531915,-0.001709402,0.007194245,0.039249147,0.001116071,-0.000607903,0,-0.001902346,0.017042607,0.016666667,0.003418803,0.002008032,0.023498695
401,2012-08-24,-0.008722344,0.00009027,-0.008291874,-0.028619529,-0.039258451,-0.00243309,-0.008237232,-0.025929127,-0.002012072,0.001062699,0.002570694,-0.014554795,-0.017825312,-0.0125,-0.002127094,-0.004057971,-0.024963994,-0.012037833,-0.039258451,0.001247661,0.004280822,-0.085,-0.020799124,-0.033444816,-0.001520681,-0.001992032,0.00952986,0.020206999,-0.013661202,0.008517888,-0.018036072,-0.020408163
402,2012-08-27,-0.021279359,0.00009027,-0.005016722,-0.083188908,-0.022701476,-0.007317073,-0.018272425,-0.039041704,-0.006048387,0,-0.033333333,-0.004778454,-0.036297641,-0.015410017,-0.066080469,-0.036088475,-0.045297883,-0.000870322,-0.022701476,-0.039875389,-0.011082694,-0.041373927,0.002235886,-0.001153403,-0.000913798,-0.008982036,-0.067967275,-0.000966184,-0.008310249,-0.011824324,-0.017006803,-0.0078125
403,2012-08-28,0.006671433,0.00009027,0.002521008,0.011342155,0.00232288,0.100737101,0.054145516,0.001846722,0.015212982,-0.01910828,0.023872679,0.023134003,0.005649718,-0.03353829,0.005706134,0.009661836,-0.00051573,-0.044425087,0.00232288,0.007138222,0.026724138,0.004071661,-0.018404908,-0.026558891,-0.004878049,-0.01611279,-0.014854828,-0.020309478,0.011173184,0.008547009,0.005536332,-0.007874016
404,2012-08-29,-0.010349989,0.00009027,-0.001676446,-0.020560748,-0.015063731,-0.026785714,-0.030497592,-0.039631336,0.000999001,-0.015151515,0,-0.006825939,0.026217228,0.000578369,-0.066382979,0.002990431,-0.019607843,-0.008204193,-0.015063731,-0.014175258,0.014693535,-0.01054339,-0.012215909,-0.00118624,0.003370098,0.024564995,-0.019876628,0.006910168,-0.017955801,0.011864407,-0.002752925,-0.010582011
405,2012-08-30,0.001536529,0.00009027,0.011754828,-0.022900763,-0.032941176,0.006880734,0.006622517,-0.013435701,0.010978044,0.003296703,-0.002590674,-0.000429553,-0.02919708,-0.038728324,-0.019446977,0.031604055,-0.031052632,-0.004595588,-0.032941176,-0.029411765,0,0.022131148,-0.038251366,-0.013064133,-0.003664122,0.004995005,0.005594406,-0.013235294,-0.00281294,0.006700168,-0.000690131,-0.005347594
406,2012-08-31,-0.003600291,0.00009027,-0.004979253,-0.001953125,0.01459854,-0.006833713,-0.006578947,-0.039883268,-0.004935834,0.030668127,-0.018181818,-0.002578427,-0.013157895,0.016837041,-0.02262163,0.031213873,-0.027159153,0.011080332,0.01459854,0.012121212,0,0.017642342,0.002691388,0.016847172,-0.001225866,0.038767396,-0.018080668,-0.000496771,-0.002820874,-0.003327787,0.003453039,-0.010752688
407,2012-09-03,0.008560642,0.00009027,-0.005838198,0.001956947,0.013189448,-0.002293578,0.001655629,0,-0.006944444,0.076514346,0.005291005,-0.010771219,0.00952381,0.01951508,0.013633481,0.011210762,0.018983808,0.01369863,0.013189448,0.015968064,0,-0.006304177,0.068595288,0.039053254,0.018103713,0.019138756,0.011331445,0.008946322,0.016973126,0.003338898,0.00550585,0.02173913
408,2012-09-04,-0.009734928,0.00009027,0,-0.025390625,-0.024852071,-0.004597701,0.009917355,-0.058763931,-0.016983017,-0.017769003,-0.013157895,0.013937282,-0.026415094,-0.018561485,0.013762903,-0.011640798,-0.015890411,-0.008108108,-0.024852071,-0.015062213,0,-0.022997621,-0.008372872,-0.002277904,-0.005123568,-0.017840376,-0.010504202,-0.001970443,-0.008344924,-0.011647255,0.01779603,-0.010638298
409,2012-09-05,-0.003067079,0.00009027,-0.005872483,-0.028056112,0.001213592,0.011547344,-0.009819967,-0.036598493,-0.013211382,0.029145729,0.010666667,0.033075601,-0.009689922,0.007683215,0.001542734,0.005608525,0.0155902,-0.002724796,0.001213592,0.021941489,-0.025651634,0.004058442,0.025612159,0.010273973,0.009391094,0.033460803,-0.005661713,0.024185587,0.009817672,-0.01010101,0.010087424,0.005376344
410,2012-09-06,0.008987457,0.00009027,0.003375527,0.008247423,0.010909091,0.015981735,-0.004958678,0.008938547,0.002059732,-0.00390625,0,-0.006237006,0.009784736,-0.008797654,0.009858287,0.003904071,0.013157895,-0.011839709,0.010909091,0.040338321,-0.021231423,0.011317704,0.016465423,-0.002259887,0.00090036,0.006475486,0.017081851,-0.005301205,-0.004166667,0.008503401,0.005326232,0.016042781
411,2012-09-07,0.043800452,0.00009027,0.025231287,0.071574642,0.051558753,0.011235955,0.026578073,0.099667774,0.044193217,0.044117647,0.018469657,0.018828452,0.075581395,0.030769231,0.090909091,0.05,0.066558442,0.021198157,0.051558753,0.061913696,0.026030369,0.029576339,0.014308855,0.021517554,0.022788606,0.026654412,0.045486354,0.036337209,0.026499303,0.02698145,0.025827815,0.028947368
412,2012-09-10,0.002373106,0.00009027,0.000820345,0.013358779,0.02622577,0.017777778,0.006472492,0.029204431,-0.005905512,0,-0.005181347,-0.00698152,0.016216216,-0.006314581,0.000279642,0,0.03348554,-0.001805054,0.02622577,-0.004122497,0.009302326,0.008540373,0.020228906,-0.009977827,-0.007622398,0.003581021,0.00669344,-0.008882655,0.004076087,-0.006568144,0.0058102,0.015345269
413,2012-09-11,-0.00736743,0.00009027,-0.002459016,0.016949153,-0.011111111,0,-0.012861736,-0.014677104,0.001980198,-0.015023474,-0.018229167,-0.009925558,-0.019503546,0.001155402,-0.016773833,-0.025925926,0.061364752,0.006329114,-0.011111111,-0.001182732,-0.00209468,-0.005388761,0.011740151,0.004479283,-0.00915805,0,-0.013297872,-0.018867925,-0.00947226,-0.00661157,-0.014762516,-0.005037783
414,2012-09-12,0.003222988,0.00009027,-0.005751849,-0.003703704,0.016853933,-0.006550218,0.001628664,0.010923535,0,-0.002859867,-0.00530504,0.003341688,0.005424955,0,0.018197327,-0.001086366,0.008325624,0.011680144,0.016853933,0.015393724,0.017632242,0.00619195,0.001289324,-0.02787068,0.002981515,-0.030330062,0.00606469,0.009134615,0.005464481,-0.001663894,0.003908795,0.010126582
415,2012-09-13,-0.00876425,0.00009027,-0.016528926,-0.024163569,-0.011049724,0.008791209,-0.004878049,-0.030451866,0,-0.002868069,0,-0.004163197,-0.026978417,-0.014425851,-0.030438425,0.005981512,0.039908257,-0.001776199,-0.011049724,-0.018658892,-0.009488449,-0.026153846,-0.029616276,-0.017201835,-0.023186683,-0.006439742,-0.004018754,-0.011910434,-0.019021739,0,-0.007787151,-0.022556391
416,2012-09-14,0.008346273,0.00009027,0.001680672,0.019047619,0.022346369,0.008714597,0.003267974,-0.009118541,0.01284585,-0.001917546,0.010666667,0.002926421,0.007393715,-0.005269321,0.022177419,0.008108108,-0.037935598,0.004448399,0.022346369,0,-0.023323615,-0.000789889,0.053078556,0.007001167,0.00882532,0.003703704,-0.00268998,0.00289296,0.005540166,0.001666667,0.005232178,0.033333333
417,2012-09-17,-0.023107556,0.00009027,-0.01090604,-0.042990654,-0.03715847,0,-0.024429967,-0.060327198,-0.011707317,-0.067243036,-0.021108179,-0.022092539,-0.036697248,-0.018834609,-0.027895182,-0.032707775,-0.044933517,-0.052258636,-0.03715847,-0.005941771,-0.039658849,-0.031620553,0.011592742,-0.020857474,-0.016892911,-0.012915129,-0.043155765,-0.012980769,-0.026170799,-0.001663894,-0.028627196,-0.012406948
418,2012-09-18,-0.010649927,0.00009027,-0.013570823,-0.00390625,0,0.002159827,-0.008347245,0.003264418,-0.013820336,0.011328527,-0.026954178,-0.012361466,-0.007619048,0.0059988,-0.036811594,0.006097561,-0.039366299,-0.000934579,0,-0.020920502,-0.003552398,0.008979592,-0.02939711,0.007100592,-0.024240565,-0.011214953,-0.004933051,-0.002922552,-0.002828854,-0.003333333,-0.009377093,-0.022613065
419,2012-09-19,0.004759478,0.00009027,0,0.003921569,0.013620885,-0.00862069,0,0.001084599,-0.012012012,-0.00203666,0,-0.00172637,-0.001919386,0.029218843,0.015046645,0.001652893,-0.008995502,-0.005612722,0.013620885,0.02014652,-0.005347594,0.00566343,0.06724846,0.008225617,-0.000314465,0.017013233,0.001416431,-0.008304836,-0.00141844,-0.005016722,-0.00270453,0.048843188
420,2012-09-20,-0.020440441,0.00009027,-0.012037833,-0.037109375,-0.033594625,0.002173913,-0.015151515,-0.028169014,-0.013171226,-0.024489796,-0.027700831,-0.006917423,-0.030769231,-0.026651217,-0.045656685,-0.020352035,0.064044377,-0.041392286,-0.033594625,0.002393776,-0.004032258,-0.041834272,-0.025733526,-0.013986014,0.003145643,-0.026022305,-0.046676096,-0.014285714,-0.03125,-0.01512605,-0.01220339,-0.029411765
421,2012-09-21,0.002280077,0.00009027,-0.000870322,0,-0.013904983,0.010845987,0.015384615,-0.001114827,0.007186858,0.030334728,0,0.004788855,0.001984127,-0.006547619,0.015222119,0.017967434,-0.036966825,0.01373896,-0.013904983,0.059104478,0.03688709,-0.015952981,0.028634905,-0.047281324,0.00156789,0.008587786,-0.011869436,-0.001999,-0.021994135,0,-0.006863418,0.035353535
422,2012-09-24,0.005923495,0.00009027,0,-0.002028398,-0.011750881,-0.025751073,-0.008417508,0.021205357,0.00509684,0.027411168,0.005698006,0.006499133,-0.00990099,0.009586579,0.008261934,0.019305019,0.016732283,-0.004840271,-0.011750881,0,0.024295011,-0.003412969,-0.016078714,0.003722084,0.00532248,0.00756859,-0.000750751,0.008012018,-0.004497751,0.003412969,0.013130615,-0.017073171
